1993/11/19,遊人 雀獣学園,バリエ,8900
1993/11/23,リディック・ボウ ボクシング,マイクロネット,8400
1993/11/26,スーパーH.Q.クリミナルチェイサー,タイトー,8900
1993/11/26,アラジン,カプコン,9000
1993/11/26,アルディライトフット,アスキー,9800
1993/11/26,武田修宏のスーパーカップサッカー,ジャレコ,9500
1993/11/26,ABCマンデーナイトフットボール,データイースト,9000
1993/11/26,テクモスーパーボウル,テクモ,9800
1993/11/26,餓狼伝説2,タカラ,9980
1993/11/26,アクセルブリッド,トミー,9800
1993/11/26,実戦パチスロ必勝法,サミー,9500
1993/11/26,ダイナミックスタジアム,サミー,8500
1993/11/26,ヤダモン ワンダランドドリーム,徳間書店,8800
1993/11/26,アレサ,やのまん,9900
1993/11/26,F-15スーパーストライクイーグル,アスミック,9600
1993/11/26,鬼塚勝也スーパーバーチャルボクシング,ソフエル,9800
1993/11/27,ガイア幻想紀,エニックス,9800
1993/11/30,Soul&Sword,バンプレスト/ザムス,9800
1993/12/2,スーパー麻雀2 本格4人打ち,アイマックス,8800
1993/12/3,T.M.N.T.ミュータントウォーリアーズ,コナミ,9800
1993/12/3,スーパー究極ハリキリスタジアム,タイトー,9500
1993/12/3,NBAプロバスケットボール'94 ブルズVSサンズ,エレクトロニックアーツビクター,9800
1993/12/3,喜国雅彦の雀闘士銅鑼王2,POW,8900
1993/12/9,信長の野望・覇王伝,光栄,12800
1993/12/10,す〜ぱ〜ぷよぷよ,バンプレスト,8200
1993/12/10,ロマンシング サ・ガ2,スクウェア,9900
1993/12/10,R-TYPE III,アイレム,9800
1993/12/10,白熱プロ野球'94ガンバリーグ3,エピックソニーレコード,8900
1993/12/10,クールスポット,ヴァージンゲーム,8900
1993/12/10,決戦!ドカポン王国IV〜伝説の勇者たち〜,アスミック,8900
1993/12/10,競馬エイトSpecial〜マル秘馬券購入術〜,ミサワエンターテインメント,9000
1993/12/10,プロック,アクティビジョンジャパン,8900
1993/12/17,ドラゴンボールZ 超武闘伝2,バンダイ,9800
1993/12/17,アルカエスト,スクウェア,8800
1993/12/17,ラッシング・ビート修羅,ジャレコ,9700
1993/12/17,ロックマンX,カプコン,9500
1993/12/17,ワンダラス マジック,アスキー,9800
1993/12/17,ドラえもん2 のび太のトイズランド大冒険,エポック社,8000
